"N2_62",3
"N2_64",5
"N2_65",3
"N2_70",5
"N2_71",3
"N2_72",5
"N2_74",5
"N2_77",3
"N2_78",3
"N2_80",4
"N2_81",3
"N2_82",5
"N2_84",4
"N2_86",3
"N2_87",5
"N2_89",3
"N2_92",4
"N2_94",5
"N2_95",3
"N2_96",5
"N3_1",8
"N3_2",8
"N3_3",8
"N3_4",8
"N3_5",8
"N3_6",8
"N3_7",8
"N3_8",4
"N3_9",8
"N3_10",8
"N3_11",8
"N3_12",8
"N3_13",4
"N3_14",8
"N3_15",8
"N3_16",8
"N3_17",8
"N3_18",8
"N3_19",8
"N3_20",8
"N3_21",8
"N3_22",8
"N3_24",8
"N3_25",8
"N3_26",8
"N3_27",8
"N3_28",8
"N3_29",8
"N3_30",8
"N3_31",8
"N3_32",8
"N3_33",8
"N3_34",8
"N3_35",8
"N3_36",8
"N3_37",8
"N3_38",8
"N3_39",4
"N3_40",4
"N3_41",8
"N3_42",8
"N3_43",8
"N3_44",8
"N3_45",8
"N3_46",8
"N3_47",8
"N3_48",8
"N3_49",8
"N3_50",8
"N3_51",8
"N3_52",8
"N3_53",8
"N3_54",8
"N3_55",8
"N3_56",8
"N3_58",8
"N3_59",8
"N3_60",8
"N3_61",8
"N3_62",8
"N3_63",8
"N3_64",8
"N3_65",8
"N3_66",8
"N3_67",8
"N3_68",8
"N3_69",8
"N3_70",8
"N3_71",8
"N3_72",8
"N3_73",8
"N3_74",8
"N3_75",8
"N3_76",8
"N3_77",8
"N3_78",4
"N3_79",8
"N3_80",8
"N3_81",4
"N3_82",8
"N3_83",8
"N3_84",8
"N3_85",8
"N3_86",8
"N3_87",8
"N3_88",8
"N3_89",8
"N3_90",8
"N3_91",8
"N3_92",8
"N3_93",8
"N3_94",8
"N3_95",4
"N3_96",8
"N3_97",8
"N3_98",8
"N3_99",8
"N3_100",4
"N4_1",3
"N4_2",5
"N4_3",3
"N4_4",3
"N4_5",7
"N4_6",3
"N4_7",3
"N4_8",5
"N4_9",3
"N4_10",3
"N4_11",5
"N4_12",3
"N4_13",3
"N4_14",7
"N4_16",5
"N4_17",5
"N4_18",5
"N4_19",3
"N4_20",3
"N4_21",3
"N4_22",3
"N4_23",3
"N4_24",3
"N4_25",3
"N4_26",5
"N4_27",3
"N4_28",3
"N4_29",3
"N4_30",3
"N4_31",3
"N4_32",5
"N4_33",3
"N4_34",3
"N4_35",5
"N4_36",5
"N4_37",5
"N4_38",4
"N4_39",5
"N4_40",3
"N4_41",7
"N4_42",2
"N4_43",4
"N4_44",3
"N4_45",3
"N4_46",4
"N4_47",5
"N4_48",3
"N4_50",3
"N4_51",7
"N4_52",5
"N4_54",4
"N4_55",4
"N4_56",1
"N4_57",1
"N4_58",3
"N4_59",4
"N4_60",2
"N4_61",5
"N4_63",1
"N4_64",4
"N4_68",5
"N4_69",2
"N4_70",3
"N4_71",1
"N4_72",3
"N4_73",3
"N4_74",3
"N4_75",5
"N4_76",4
"N4_77",4
"N4_78",6
"N4_79",3
"N4_80",5
"N4_81",2
"N4_82",4
"N4_83",3
"N4_84",4
"N4_85",3
"N4_86",3
"N4_87",3
"N4_88",4
"N4_89",5
"N4_90",5
"N4_91",4
"N4_92",3
"N4_93",3
"N4_94",3
"N4_95",3
"N4_96",3
"N4_97",3
"N4_98",3
"N4_99",3
"N4_100",5
"N5_12",9
"N5_30",9
"N5_37",9
"N5_45",9
"N5_46",9
"N5_47",9
"N5_48",4
"N5_49",4
"N5_52",9
"N5_57",9
"N5_58",9
"N5_59",9
"N5_60",9
"N5_61",9
"N5_62",9
"N5_63",9
"N5_64",9
"N5_65",9
"N5_66",9
"N5_67",9
"N5_68",9
"N5_69",9
"N5_70",9
"N5_71",9
"N5_72",4
"N5_73",9
"N5_75",9
"N5_76",9
"N5_77",9
"N5_78",9
"N5_79",9
"N5_80",9
"N5_81",9
"N5_82",9
"N5_83",9
"N5_84",9
"N5_87",9
"N5_88",9
"N5_89",9
"N5_90",2
"N5_91",6
"N5_92",6
"N5_93",9
"N5_96",9
"N5_97",9
"N5_98",9
"N5_99",9
"N5_100",2
"P1_1",10
"P1_2",5
"P1_3",10
"P1_4",10
"P1_5",4
"P1_6",1
"P1_7",4
"P1_8",4
"P1_9",1
"P1_10",1
"P1_11",10
"P1_12",5
"P1_13",5
"P1_14",10
"P1_15",10
"P1_16",5
"P1_17",1
"P1_18",1
"P1_19",1
"P1_20",1
"P1_21",10
"P1_22",4
"P1_23",10
"P1_24",10
"P1_25",10
"P1_26",10
"P1_27",10
"P1_28",1
"P1_29",1
"P1_30",1
"P1_31",5
"P1_32",5
"P1_33",5
"P1_34",10
"P1_36",10
"P1_37",5
"P1_38",10
"P1_39",1
"P1_40",10
"P1_41",10
"P1_42",10
"P1_43",10
"P1_44",10
"P1_45",10
"P1_46",5
"P1_47",10
"P1_48",4
"P1_49",1
"P1_50",1
"P1_51",10
"P1_52",10
"P1_53",5
"P1_54",10
"P1_55",10
"P1_56",5
"P1_57",5
"P1_58",5
"P1_59",10
"P1_60",1
"P1_61",5
"P1_63",5
"P1_64",10
"P1_65",10
"P1_66",5
"P1_67",4
"P1_68",1
"P1_69",1
"P1_70",1
"P1_71",5
"P1_72",10
"P1_73",6
"P1_74",10
"P1_75",5
"P1_76",10
"P1_77",4
"P1_78",10
"P1_79",4
"P1_80",1
"P1_81",5
"P1_82",10
"P1_83",5
"P1_85",4
"P1_86",10
"P1_87",10
"P1_88",1
"P1_89",4
"P1_90",1
"P1_91",4
"P1_92",10
"P1_93",5
"P1_94",6
"P1_95",4
"P1_96",4
"P1_97",3
"P1_98",1
"P1_100",4
"P2_1",5
"P2_2",5
"P2_3",7
"P2_4",7
"P2_6",5
"P2_7",7
"P2_8",7
"P2_9",5
"P2_10",7
"P2_13",7
"P2_14",7
"P2_17",7
"P2_18",7
"P2_19",7
"P2_20",7
"P2_21",7
"P2_22",7
"P2_23",7
"P2_24",7
"P2_25",7
"P2_26",7
"P2_27",2
"P2_28",7
"P2_29",7
"P2_30",7
"P2_31",7
"P2_32",5
"P2_33",7
"P2_34",7
"P2_35",7
"P2_36",7
"P2_37",7
"P2_38",7
"P2_40",5
"P2_42",4
"P2_43",7
"P2_44",5
"P2_45",7
"P2_46",7
"P2_47",3
"P2_48",5
"P2_50",5
"P2_51",2
"P2_52",4
"P2_53",4
"P2_54",7
"P2_55",7
"P2_56",5
"P2_57",7
"P2_58",7
"P2_59",5
"P2_60",7
"P2_61",5
"P2_62",7
"P2_63",5
"P2_64",3
"P2_65",5
"P2_66",5
"P2_67",7
"P2_68",3
"P2_69",5
"P2_70",7
"P2_71",6
"P2_72",4
"P2_73",5
"P2_74",4
"P2_75",4
"P2_76",6
"P2_77",6
"P2_78",4
"P2_79",5
"P2_80",3
"P2_81",5
"P2_82",5
"P2_83",4
"P2_84",6
"P2_85",5
"P2_86",5
"P2_87",5
"P2_88",6
"P2_89",4
"P2_90",6
"P2_91",5
"P2_92",5
"P2_93",5
"P2_94",7
"P2_95",5
"P2_96",5
"P2_97",5
"P2_98",6
"P2_99",6
"P2_100",5
"P3_1",4
"P3_2",4
"P3_3",4
"P3_5",7
"P3_8",7
"P3_9",7
"P3_10",7
"P3_11",6
"P3_12",7
"P3_15",7
"P3_18",7
"P3_19",7
"P3_20",7
"P3_21",6
"P3_22",5
"P3_23",6
"P3_25",5
"P3_26",7
"P3_27",7
"P3_28",5
"P3_30",7
"P3_31",5
"P3_32",4
"P3_33",6
"P3_38",5
"P3_40",6
"P3_42",6
"P3_43",4
"P3_44",7
"P3_45",7
"P3_49",5
"P3_51",4
"P3_52",7
"P3_54",4
"P3_59",4
"P3_60",5
"P3_61",4
"P3_62",4
"P3_63",5
"P3_64",5
"P3_65",5
"P3_66",4
"P3_67",1
"P3_68",5
"P3_70",1
"P3_71",5
"P3_72",5
"P3_74",6
"P3_75",5
"P3_76",3
"P3_77",7
"P3_78",5
"P3_79",5
"P3_80",4
"P3_81",1
"P3_82",2
"P3_83",7
"P3_84",6
"P3_85",3
"P3_86",5
"P3_87",4
"P3_90",4
"P3_91",5
"P3_92",5
"P3_93",5
"P3_94",10
"P3_95",5
"P3_96",3
"P3_97",5
"P3_98",5
"P3_99",7
"P4_1",4
"P4_2",6
"P4_3",7
"P4_4",7
"P4_5",5
"P4_6",7
"P4_7",2
"P4_8",7
"P4_9",2
"P4_10",2
"P4_11",6
"P4_12",2
"P4_13",5
"P4_14",7
"P4_15",2
"P4_16",7
"P4_17",7
"P4_18",7
"P4_19",1
"P4_20",7
"P4_21",5
"P4_22",2
"P4_23",7
"P4_24",7
"P4_25",2
"P4_26",7
"P4_27",7
"P4_28",7
"P4_29",1
"P4_30",5
"P4_31",7
"P4_32",7
"P4_33",7
"P4_34",7
"P4_35",7
"P4_36",5
"P4_37",5
"P4_38",7
"P4_39",2
"P4_41",7
"P4_42",1
"P4_43",1
"P4_44",2
"P4_45",7
"P4_46",7
"P4_47",5
"P4_48",7
"P4_49",6
"P4_50",4
"P4_51",2
"P4_52",5
"P4_53",1
"P4_54",2
"P4_55",7
"P4_56",7
"P4_57",7
"P4_58",7
"P4_59",6
"P4_60",5
"P4_61",7
"P4_62",2
"P4_63",5
"P4_64",7
"P4_65",5
"P4_66",7
"P4_67",1
"P4_68",1
"P4_69",2
"P4_71",4
"P4_72",4
"P4_73",4
"P4_74",2
"P4_75",5
"P4_76",1
"P4_77",4
"P4_78",2
"P4_79",5
"P4_80",6
"P4_81",7
"P4_82",2
"P4_83",2
"P4_84",5
"P4_85",5
"P4_86",5
"P4_87",5
"P4_88",4
"P4_91",6
"P4_92",4
"P4_93",4
"P4_94",5
"P4_95",5
"P4_96",6
"P4_97",6
"P5_1",4
"P5_3",1
"P5_4",1
"P5_5",1
"P5_6",1
"P5_8",7
"P5_9",4
"P5_12",7
"P5_13",7
"P5_14",1
"P5_15",1
"P5_19",4
"P5_21",4
"P5_22",7
"P5_23",7
"P5_24",1
"P5_25",1
"P5_26",1
"P5_27",7
"P5_29",1
"P5_31",5
"P5_32",7
"P5_34",1
"P5_35",1
"P5_36",1
"P5_37",1
"P5_39",1
"P5_40",1
"P5_41",7
"P5_42",7
"P5_43",1
"P5_44",1
"P5_45",1
"P5_46",1
"P5_47",1
"P5_48",1
"P5_49",1
"P5_50",1
"P5_51",7
"P5_52",1
"P5_53",1
"P5_54",1
"P5_56",1
"P5_57",1
"P5_58",1
"P5_59",1
"P5_60",4
"P5_61",1
"P5_62",7
"P5_63",1
"P5_64",7
"P5_65",1
"P5_66",1
"P5_67",1
"P5_68",1
"P5_69",1
"P5_70",1
"P5_71",6
"P5_72",4
"P5_73",1
"P5_74",1
"P5_75",7
"P5_76",1
"P5_77",7
"P5_78",1
"P5_79",1
"P5_80",1
"P5_81",6
"P5_83",6
"P5_84",4
"P5_85",4
"P5_86",5
"P5_87",6
"P5_88",6
"P5_89",6
"P5_90",6
"P5_94",6
"P5_96",6
"P5_97",6
"P5_98",6
"P5_99",6
