"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133"
"1",1,1,1,1,0.997795275590551,1,0.999361837906828,0.997437540038437,0.998417721518987,1,0.998117942283563,0.997455470737914,0,0,0,0,0,0,0,0,0,0,0,0,0.406589891234805,0.408715012722646,0.405962575325087,0.40598154629335,0.404221298369044,0.399183417085427,0.396579030725372,0.400314960629921,0.402091254752852,0.405337519623234,0.405188981422165,0,0,0,0,0,0,0,0,0,0,0,0,0.564873417721519,0.578913738019169,0.571110404072542,0.565217391304348,0.562145110410095,0.570650432553669,0.481832543443918,0.401898734177215,0.396621832968408,0.560292713967547,0.570887275023682,0.564143173899271,0,0,0,0,0,0,0,0,0,0,0,0,0.471337579617834,0.478621569878749,0.468488745980707,0.481226533166458,0.474691758598313,0.481528260183139,0.480984340044743,0.479317966529839,0.484114501415539,0.476372924648787,0.478784040531982,0,0,0,0,0,0,0,0,0,0.392056374119154,0.401706700379267,0.420299077314668,0.41796255157093,0.401446086136435,0.39724741945574,0.396535129932628,0.403164556962025,0.393650793650794,0.391400569079987,0,0,0,0,0,0,0,0,0,0,0,0.567810195575505,0.569587628865979,0.583146427427107,0.566539923954373,0.562696912413359,0.563883617963314,0.569489334195217,0.559478371501272,0.567295597484277,0.557921102066374,0.579367614180773,0,0,0,0,0,0,0,0,0,0
"2",1,1,1,1,0.997218788627936,1,0.999365884590996,0.997172478793591,0.998129092609916,1,0.998134908299658,0.99749373433584,0,0,0,0,0,0,0,0,0,0,0,0,0.413413098236776,0.417634138688422,0.410352354225132,0.413207547169811,0.413564668769716,0.40893470790378,0.402058640049906,0.411345319280843,0.413793103448276,0.410814170292107,0.411170716314295,0,0,0,0,0,0,0,0,0,0,0,0,0.563185951709,0.572459222082811,0.572230889235569,0.559210526315789,0.55893300248139,0.56536769327467,0.482021078735276,0.396965865992415,0.398127925117005,0.559553349875931,0.564987562189055,0.558666247247562,0,0,0,0,0,0,0,0,0,0,0,0,0.470532618972581,0.474984167194427,0.472257250945776,0.477174583590376,0.473076923076923,0.479975354282193,0.477536914860195,0.475998761226386,0.48160741885626,0.47524440239672,0.474406991260924,0,0,0,0,0,0,0,0,0,0.397334179625516,0.403316645807259,0.422159447583176,0.422645040548971,0.403546981953951,0.398629710370601,0.400126023944549,0.404515522107244,0.398310387984981,0.393530150753769,0,0,0,0,0,0,0,0,0,0,0,0.565627950897073,0.569453174104337,0.577686731799559,0.565149136577708,0.559263880224579,0.559290382819795,0.565785281936923,0.555067461562598,0.562949078412996,0.557639102367046,0.57439446366782,0,0,0,0,0,0,0,0,0,0
"3",1,1,1,1,0.99781181619256,1,0.99968253968254,0.998104265402844,0.998738568274992,1,0.998449612403101,0.99840612049729,0,0,0,0,0,0,0,0,0,0,0,0,0.412960609911055,0.416745357255272,0.409461152882206,0.412393834539163,0.413858868404323,0.409364125276811,0.402208201892744,0.407845579078456,0.411616954474097,0.412743251726303,0.412361331220285,0,0,0,0,0,0,0,0,0,0,0,0,0.566287878787879,0.580777742649384,0.572236180904523,0.564985906670842,0.562831306516994,0.57129217059198,0.488039763901833,0.403625954198473,0.401680149346609,0.562223626026532,0.568010075566751,0.563411540900444,0,0,0,0,0,0,0,0,0,0,0,0,0.476703645007924,0.488045903729678,0.482034976152623,0.491609695463021,0.482307937519924,0.487949921752739,0.484666455896301,0.486764247897851,0.490720352312048,0.479708306911858,0.4825,0,0,0,0,0,0,0,0,0,0.400063856960409,0.411414236437755,0.428842504743833,0.42884012539185,0.410826032540676,0.402190923317684,0.408306709265176,0.409505823103557,0.402638190954774,0.39602398232881,0,0,0,0,0,0,0,0,0,0,0,0.574266792809839,0.576314122862571,0.589443742098609,0.574238578680203,0.568810189499845,0.573543307086614,0.575611325611326,0.566466687717082,0.573433115060805,0.567424478355652,0.583121827411167,0,0,0,0,0,0,0,0,0,0
"4",1,1,1,1,0.99714648065948,1,0.999359795134443,0.997142857142857,0.998085513720485,1,0.998109045067759,0.997446536865624,0,0,0,0,0,0,0,0,0,0,0,0,0.409496494582537,0.411086190323614,0.405567858272699,0.413085311096857,0.411238825031928,0.408234918608363,0.402284263959391,0.406672961913755,0.410793650793651,0.408201892744479,0.409120102761721,0,0,0,0,0,0,0,0,0,0,0,0,0.56591126715608,0.578913738019169,0.574643423137876,0.566549632939674,0.562953613127169,0.569230769230769,0.492429022082019,0.406747294716741,0.405516804058339,0.565918431868479,0.570342205323194,0.561708860759494,0,0,0,0,0,0,0,0,0,0,0,0,0.474154435226548,0.481290322580645,0.471212608555806,0.483719474013776,0.476575121163166,0.484064373619438,0.481101857783472,0.478683385579937,0.487959442332066,0.47395498392283,0.481984829329962,0,0,0,0,0,0,0,0,0,0.395947249919588,0.4030131826742,0.42262472195742,0.422383812835915,0.40613266583229,0.399874647445942,0.397054114633365,0.400127632418634,0.397026257513445,0.392857142857143,0,0,0,0,0,0,0,0,0,0,0,0.577362079898541,0.57620578778135,0.58464,0.576565008025682,0.569767441860465,0.570569620253165,0.577272727272727,0.565710683895367,0.575376884422111,0.567449139280125,0.583093179634966,0,0,0,0,0,0,0,0,0,0
"5",0.997795275590551,0.997218788627936,0.99781181619256,0.99714648065948,1,0.997485067588809,0.998107852412488,1,1,0.998457266275841,0.998754669987547,1,0,0,0,0,0,0,0,0,0,0,0,0,0.412079270210758,0.412041392285983,0.408977556109726,0.40963476070529,0.410328638497653,0.408649326230022,0.402385436283741,0.406365883807169,0.410714285714286,0.408793264733396,0.40989847715736,0,0,0,0,0,0,0,0,0,0,0,0,0.562323390894819,0.576537013801757,0.572366364488903,0.563613629259143,0.560884459669885,0.563411540900444,0.487895716945996,0.408265497808391,0.403983815748522,0.556973848069738,0.565694575101913,0.558527375707992,0,0,0,0,0,0,0,0,0,0,0,0,0.473833543505675,0.478523703468024,0.469887076537014,0.480099502487562,0.472860791826309,0.478584729981378,0.476010101010101,0.476913541989464,0.48508390304537,0.46993670886076,0.476175548589342,0,0,0,0,0,0,0,0,0,0.396376350921805,0.405707196029777,0.422992125984252,0.42238946378175,0.403661185231151,0.400936037441498,0.402396720277515,0.403870162297129,0.398881640260951,0.396805512057626,0,0,0,0,0,0,0,0,0,0,0,0.574874686716792,0.578317050110306,0.585836231425861,0.574120603015075,0.570628500311139,0.5715625,0.573295092415551,0.567804572502349,0.571695760598504,0.567067530064755,0.583201267828843,0,0,0,0,0,0,0,0,0,0
"6",1,1,1,1,0.997485067588809,1,0.999679384418083,0.997451417648933,0.998094633216894,1,0.998411689961881,0.997766432673899,0,0,0,0,0,0,0,0,0,0,0,0,0.411178927079987,0.414267434420985,0.403149606299213,0.411821086261981,0.41098971722365,0.406012658227848,0.406089743589744,0.406801007556675,0.412496015301243,0.408267090620032,0.405727155727156,0,0,0,0,0,0,0,0,0,0,0,0,0.55904,0.56928,0.566115702479339,0.556541019955654,0.551026856240126,0.565426555484285,0.470606826801517,0.396453451551615,0.396291640477687,0.554744525547445,0.562004440215668,0.558362647905341,0,0,0,0,0,0,0,0,0,0,0,0,0.466815571155073,0.473582474226804,0.461389961389961,0.468740182218033,0.463216145833333,0.476011288805268,0.468261562998405,0.471987480438185,0.471560216078805,0.464433811802233,0.46882951653944,0,0,0,0,0,0,0,0,0,0.388261851015801,0.400126622348845,0.419077901430843,0.416666666666667,0.399243140964995,0.39509279647688,0.396135265700483,0.399618199172765,0.388257575757576,0.390275111964171,0,0,0,0,0,0,0,0,0,0,0,0.565148136349156,0.563339731285988,0.57487146529563,0.560913705583756,0.556645569620253,0.557838179519595,0.55814706835115,0.554709800190295,0.559911476446412,0.553554796647004,0.570382165605096,0,0,0,0,0,0,0,0,0,0
"7",0.999361837906828,0.999365884590996,0.99968253968254,0.999359795134443,0.998107852412488,0.999679384418083,1,0.9983979493752,0.999043672298374,0.999684642068748,0.999368886083938,0.998724489795918,0,0,0,0,0,0,0,0,0,0,0,0,0.411915438821268,0.418901660280971,0.410174880763116,0.413672496025437,0.412289079910856,0.413650793650794,0.40461879152167,0.410945903195191,0.411313518696069,0.413706381640993,0.412294818152559,0,0,0,0,0,0,0,0,0,0,0,0,0.566539923954373,0.578578259483583,0.569889064976228,0.561130517624643,0.562420382165605,0.568772042321257,0.482791285127881,0.403345127050499,0.399685039370079,0.560089257252152,0.56721623335447,0.564968152866242,0,0,0,0,0,0,0,0,0,0,0,0,0.468780019212296,0.471776779987171,0.463642213642214,0.476474278544542,0.464995115597525,0.47358430876305,0.4736,0.472143531633617,0.474779319041614,0.467117988394584,0.469634340222575,0,0,0,0,0,0,0,0,0,0.393110109465551,0.401330376940133,0.42122083732822,0.416560913705584,0.400822524517558,0.401641932428165,0.399616368286445,0.401464501751035,0.393613657919696,0.392663476874003,0,0,0,0,0,0,0,0,0,0,0,0.56425831202046,0.568196303377948,0.577949212471874,0.560897435897436,0.56112161310649,0.562977099236641,0.5625,0.556651814131127,0.562085308056872,0.556973848069738,0.57133676092545,0,0,0,0,0,0,0,0,0,0
"8",0.997437540038437,0.997172478793591,0.998104265402844,0.997142857142857,1,0.997451417648933,0.9983979493752,1,1,0.998441396508728,0.999058675870725,1,0,0,0,0,0,0,0,0,0,0,0,0,0.409711202792764,0.409321496512365,0.402952261306533,0.411392405063291,0.411483253588517,0.407009788443322,0.398033618775769,0.405161691542289,0.409393843224373,0.408477237048666,0.410623409669211,0,0,0,0,0,0,0,0,0,0,0,0,0.557516545855657,0.571246819338422,0.565423514538559,0.555241682360326,0.555207026348808,0.558870709015079,0.48139974779319,0.401698647373388,0.399624177889132,0.557237464522233,0.558777182477151,0.555134281200632,0,0,0,0,0,0,0,0,0,0,0,0,0.463966836734694,0.478594249201278,0.466453674121406,0.479341410375893,0.470778172424927,0.47906830343091,0.476932866687878,0.478670012547051,0.479140328697851,0.468582254499526,0.474560301507538,0,0,0,0,0,0,0,0,0,0.394065092533504,0.405946791862285,0.420557818865559,0.421732283464567,0.402248594628357,0.400747896540978,0.39961759082218,0.401644528779254,0.396399241945673,0.395222929936306,0,0,0,0,0,0,0,0,0,0,0,0.574912891986063,0.574920634920635,0.587316762268961,0.575498575498576,0.568444028687247,0.569225928256765,0.574044330228076,0.567928730512249,0.570216776625825,0.566468564279012,0.58005082592122,0,0,0,0,0,0,0,0,0,0
"9",0.998417721518987,0.998129092609916,0.998738568274992,0.998085513720485,1,0.998094633216894,0.999043672298374,1,1,0.998755832037325,0.9990625,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404814697497624,0.407031992397846,0.40100565681961,0.406565656565657,0.406407035175879,0.396920175989943,0.394428616650839,0.399373040752351,0.40107970784376,0.401384083044983,0.398856779930137,0,0,0,0,0,0,0,0,0,0,0,0,0.560596446700508,0.57274459974587,0.566719492868463,0.558044164037855,0.557602247892601,0.566496163682864,0.48488625740106,0.396770107663078,0.393882056133712,0.556922106590981,0.562637362637363,0.558072750478622,0,0,0,0,0,0,0,0,0,0,0,0,0.474069360483614,0.475625400898012,0.470382165605096,0.479503105590062,0.47104496926561,0.481701595245543,0.47754061803122,0.473716951788491,0.480605487228004,0.474330708661417,0.471030378953962,0,0,0,0,0,0,0,0,0,0.390625,0.400315457413249,0.420082618366698,0.419729814640276,0.399750545681322,0.395839801303943,0.394551282051282,0.400378310214376,0.3978125,0.392050874403816,0,0,0,0,0,0,0,0,0,0,0,0.569756406200569,0.573650793650794,0.583676051882316,0.570344609547898,0.568566061365059,0.565394242803504,0.570467648942985,0.562977099236641,0.567762128325509,0.560968042196711,0.582724674499841,0,0,0,0,0,0,0,0,0,0
"10",1,1,1,1,0.998457266275841,1,0.999684642068748,0.998441396508728,0.998755832037325,1,0.999071207430341,0.998744507219083,0,0,0,0,0,0,0,0,0,0,0,0,0.406769037919148,0.411764705882353,0.402045877247365,0.40863890615289,0.410826032540676,0.405102675793404,0.403804178359838,0.408921933085502,0.408879230052779,0.407603614833281,0.410167350805178,0,0,0,0,0,0,0,0,0,0,0,0,0.564022485946284,0.574835268277377,0.569526169092598,0.560374414976599,0.559615980179622,0.563561988672121,0.482705373687461,0.397315855181024,0.397968605724838,0.558667911609088,0.561822125813449,0.563125,0,0,0,0,0,0,0,0,0,0,0,0,0.475141598489616,0.482736775419702,0.475275590551181,0.485257985257985,0.475918884664132,0.48500772797527,0.482467125860989,0.480745341614907,0.485572448029786,0.475981161695447,0.480074719800747,0,0,0,0,0,0,0,0,0,0.392249527410208,0.401552795031056,0.420162805259862,0.417029210689869,0.399444787168415,0.392857142857143,0.400252924438824,0.400249765844521,0.392968263845675,0.388520971302428,0,0,0,0,0,0,0,0,0,0,0,0.568045468898011,0.573653067580193,0.585526315789474,0.567039106145251,0.564173591874423,0.566552901023891,0.568124207858048,0.563522012578616,0.564771668219944,0.560885608856089,0.575776592406652,0,0,0,0,0,0,0,0,0,0
