"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133"
"1",1,1,1,1,1,1,0.999680918953414,0.999679692504805,0.999683544303797,1,0.999686323713927,0.999681933842239,0,0,0,0,0,0,0,0,0,0,0,0,0.544145873320537,0.545483460559796,0.535680304471931,0.541839007317849,0.538855132715062,0.533605527638191,0.528666455495724,0.540472440944882,0.541508238276299,0.544427001569859,0.551889814221653,0,0,0,0,0,0,0,0,0,0,0,0,0.676582278481013,0.694249201277955,0.680878141902641,0.680101555061885,0.677602523659306,0.683114386414611,0.622432859399684,0.537025316455696,0.53581482639975,0.681832643970729,0.678244395326808,0.680709534368071,0,0,0,0,0,0,0,0,0,0,0,0,0.603184713375796,0.611678366305041,0.601607717041801,0.609198998748436,0.607722258273848,0.605304704767919,0.61457334611697,0.611619829491632,0.610254797106008,0.610153256704981,0.613996200126662,0,0,0,0,0,0,0,0,0,0.52498398462524,0.529393173198483,0.549793191218581,0.555379244684227,0.54416850047155,0.53581482639975,0.529034327879371,0.537974683544304,0.543492063492063,0.524502055011065,0,0,0,0,0,0,0,0,0,0,0,0.693812119268996,0.694265463917526,0.696892021787888,0.696134347275032,0.689981096408318,0.690385831752056,0.689075630252101,0.690839694656489,0.688364779874214,0.693800876643707,0.698498882146279,0,0,0,0,0,0,0,0,0,0
"2",1,1,1,1,1,1,0.999682942295498,0.999685830977066,0.999688182101653,1,0.999689151383276,0.99968671679198,0,0,0,0,0,0,0,0,0,0,0,0,0.540302267002519,0.543457797301538,0.530714062987215,0.538993710691824,0.540694006309148,0.527647610121837,0.53243917654398,0.536267823930564,0.536677115987461,0.536979490366687,0.549069106973809,0,0,0,0,0,0,0,0,0,0,0,0,0.676701160238319,0.688205771643664,0.67613104524181,0.678258145363409,0.675868486352357,0.678189817724701,0.62120272783633,0.532553729456384,0.530109204368175,0.67772952853598,0.674751243781095,0.677886127713117,0,0,0,0,0,0,0,0,0,0,0,0,0.599432713520328,0.606079797340089,0.600882723833543,0.602097470697101,0.604487179487179,0.599815157116451,0.61043041156142,0.604521523691545,0.607727975270479,0.607064017660044,0.610174781523096,0,0,0,0,0,0,0,0,0,0.529355760076166,0.530976220275344,0.556183301946014,0.562694946974423,0.543559427504667,0.538150109000311,0.533081285444234,0.540294763248667,0.543491864831039,0.529522613065327,0,0,0,0,0,0,0,0,0,0,0,0.685237645577589,0.69076052796983,0.689253072801765,0.69010989010989,0.681846537741734,0.685652038593215,0.681108633322714,0.685911515531848,0.67885035926273,0.68152474638795,0.69267065114816,0,0,0,0,0,0,0,0,0,0
"3",1,1,1,1,1,1,0.99968253968254,0.999684044233807,0.999684642068748,1,0.99968992248062,0.999681224099458,0,0,0,0,0,0,0,0,0,0,0,0,0.546378653113088,0.548001259049418,0.537593984962406,0.542623466498899,0.54481881754609,0.5336918696615,0.536908517350158,0.542029887920299,0.539403453689168,0.543628374136849,0.554675118858954,0,0,0,0,0,0,0,0,0,0,0,0,0.675820707070707,0.69238065128043,0.676507537688442,0.682743501409333,0.681945743685688,0.683004455760662,0.632805219012116,0.541030534351145,0.534847542003734,0.681301326595073,0.679156171284635,0.682308180088776,0,0,0,0,0,0,0,0,0,0,0,0,0.59904912836767,0.608861970035065,0.606359300476948,0.608763206960845,0.605355435129104,0.603755868544601,0.61523869743914,0.606976019931486,0.606794589493551,0.610336081166772,0.61125,0,0,0,0,0,0,0,0,0,0.532567049808429,0.540921919096896,0.557558507273877,0.567084639498433,0.551939924906133,0.542097026604069,0.536102236421725,0.549260308467107,0.55213567839196,0.535500157778479,0,0,0,0,0,0,0,0,0,0,0,0.698517817723116,0.700759974667511,0.701643489254109,0.6998730964467,0.691519105312209,0.694488188976378,0.694980694980695,0.696242500789391,0.691612098534456,0.694176269075054,0.701776649746193,0,0,0,0,0,0,0,0,0,0
"4",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.544295729764181,0.544376802306953,0.536222714330908,0.544259140474663,0.542464878671775,0.532716246409192,0.531408629441624,0.54044696254328,0.537777777777778,0.545110410094637,0.552665382145151,0,0,0,0,0,0,0,0,0,0,0,0,0.676348547717842,0.686261980830671,0.674167987321712,0.676667730609639,0.672767434521931,0.674358974358974,0.628391167192429,0.538828771483132,0.532974001268231,0.684476762567183,0.677122940430925,0.679746835443038,0,0,0,0,0,0,0,0,0,0,0,0,0.592852584556477,0.598064516129032,0.596654872949501,0.598935504070132,0.60064620355412,0.592615967182076,0.604099935938501,0.598746081504702,0.597591888466413,0.601286173633441,0.604614412136536,0,0,0,0,0,0,0,0,0,0.530073978771309,0.532956685499058,0.550683190340006,0.562124565286121,0.54630788485607,0.535255405828894,0.530579570925392,0.541480536056158,0.543815248339133,0.527423469387755,0,0,0,0,0,0,0,0,0,0,0,0.698795180722892,0.70032154340836,0.70112,0.698876404494382,0.689817724701446,0.693037974683544,0.69025974025974,0.69335014182162,0.696608040201005,0.696087636932707,0.704450848543068,0,0,0,0,0,0,0,0,0,0
"5",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.541679773513684,0.544684854186265,0.536159600997506,0.544710327455919,0.545226917057903,0.528047633970542,0.533270558694288,0.543881334981459,0.535714285714286,0.543810414717805,0.553616751269036,0,0,0,0,0,0,0,0,0,0,0,0,0.679120879120879,0.693538268506901,0.684276336355111,0.686464520162551,0.680784802242292,0.681991122384274,0.633457479826195,0.538822792736381,0.535325241207594,0.687422166874222,0.678582627783004,0.68313404657017,0,0,0,0,0,0,0,0,0,0,0,0,0.603404791929382,0.610881323576201,0.606963613550816,0.605410447761194,0.609195402298851,0.603351955307263,0.612373737373737,0.607685156492098,0.610006215040398,0.611075949367089,0.60846394984326,0,0,0,0,0,0,0,0,0,0.529243483788938,0.530397022332506,0.554330708661417,0.563185951709,0.542662116040956,0.539157566302652,0.532954903815831,0.543695380774032,0.546753650201926,0.528343250861259,0,0,0,0,0,0,0,0,0,0,0,0.698621553884712,0.701859439016703,0.702497628833386,0.706030150753769,0.697884256378345,0.699375,0.695666029318037,0.701534606952709,0.699501246882793,0.696885599753315,0.705229793977813,0,0,0,0,0,0,0,0,0,0
"6",1,1,1,1,1,1,0.999679384418083,0.999681427206117,0.999682438869482,1,0.999682337992376,0.999680918953414,0,0,0,0,0,0,0,0,0,0,0,0,0.54416961130742,0.543506078055022,0.532283464566929,0.542492012779553,0.53952442159383,0.531012658227848,0.531410256410256,0.54124685138539,0.534587185208798,0.538632750397456,0.552445302445302,0,0,0,0,0,0,0,0,0,0,0,0,0.67904,0.696,0.679275270184361,0.683560342096928,0.68088467614534,0.680885182809493,0.622945638432364,0.537682077264091,0.532369578881207,0.686131386861314,0.679035838883603,0.682123440997761,0,0,0,0,0,0,0,0,0,0,0,0,0.602425015954052,0.606636597938144,0.604890604890605,0.605717876217405,0.6044921875,0.600815302602697,0.611802232854864,0.605633802816901,0.608198284080076,0.613397129186603,0.610050890585242,0,0,0,0,0,0,0,0,0,0.524669461464044,0.528331750553973,0.55389507154213,0.560921717171717,0.543677073478398,0.533815665303555,0.527858293075684,0.539611835825644,0.54324494949495,0.525911708253359,0,0,0,0,0,0,0,0,0,0,0,0.6928958266964,0.693538067818298,0.692480719794344,0.693527918781726,0.687025316455696,0.687420986093553,0.684483317136378,0.687599111956867,0.687638318052482,0.689847873331264,0.694267515923567,0,0,0,0,0,0,0,0,0,0
"7",0.999680918953414,0.999682942295498,0.99968253968254,1,1,0.999679384418083,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.542921204356182,0.543103448275862,0.531001589825119,0.540858505564388,0.539955428207577,0.531428571428571,0.529579247073711,0.540335336918697,0.537551933525088,0.542911034265954,0.547795300933376,0,0,0,0,0,0,0,0,0,0,0,0,0.677122940430925,0.690787376474339,0.679873217115689,0.681486186090822,0.679299363057325,0.677781340173132,0.62930217871803,0.537793502733998,0.53007874015748,0.679948995855913,0.676601141407736,0.682484076433121,0,0,0,0,0,0,0,0,0,0,0,0,0.600064040986231,0.606157793457344,0.601673101673102,0.604454203262233,0.602735265385868,0.601708320151851,0.60992,0.605602769908719,0.604981084489281,0.607672469374597,0.611128775834658,0,0,0,0,0,0,0,0,0,0.532839665164198,0.534051314539119,0.554170661553212,0.564403553299492,0.546662448592218,0.53678560151563,0.53037084398977,0.542502387774594,0.541890610180209,0.529824561403509,0,0,0,0,0,0,0,0,0,0,0,0.692135549872123,0.696940726577438,0.698489231758277,0.69551282051282,0.690611216131065,0.693702290076336,0.687823834196891,0.695416931890516,0.68783570300158,0.695516811955168,0.702120822622108,0,0,0,0,0,0,0,0,0,0
"8",0.999679692504805,0.999685830977066,0.999684044233807,1,1,0.999681427206117,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.550618851158362,0.552631578947368,0.541457286432161,0.551898734177215,0.550877192982456,0.537101357751816,0.537266095781795,0.547885572139303,0.544271659790543,0.546938775510204,0.557251908396947,0,0,0,0,0,0,0,0,0,0,0,0,0.667507091080996,0.687022900763359,0.668773704171934,0.671688637790333,0.668757841907152,0.672441450112288,0.627364438839849,0.537905001572822,0.532414657062324,0.675496688741722,0.667507091080996,0.672985781990521,0,0,0,0,0,0,0,0,0,0,0,0,0.602359693877551,0.607667731629393,0.601597444089457,0.604224914569742,0.601226993865031,0.598677998111426,0.613108495068406,0.606649937264743,0.603982300884956,0.605304704767919,0.609610552763819,0,0,0,0,0,0,0,0,0,0.53063178047224,0.5320813771518,0.554058288937637,0.559370078740157,0.543098063710181,0.539108756622001,0.529955385595921,0.545857052498419,0.543903979785218,0.532484076433121,0,0,0,0,0,0,0,0,0,0,0,0.69908140639848,0.702539682539683,0.705544933078394,0.700854700854701,0.694730277517929,0.695405915670233,0.691937038226791,0.698059179128221,0.697141061891298,0.693149827963716,0.70584498094028,0,0,0,0,0,0,0,0,0,0
"9",0.999683544303797,0.999688182101653,0.999684642068748,1,1,0.999682438869482,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.551472917326576,0.550839404497941,0.539283469516028,0.545138888888889,0.546168341708543,0.538654934003771,0.537828426717316,0.544514106583072,0.545252461098761,0.546712802768166,0.555731978405843,0,0,0,0,0,0,0,0,0,0,0,0,0.675444162436548,0.692503176620076,0.676703645007924,0.680441640378549,0.67873868248517,0.676470588235294,0.634153942038018,0.541481950601647,0.536423841059603,0.681803847366761,0.676609105180534,0.681238034460753,0,0,0,0,0,0,0,0,0,0,0,0,0.61151765828826,0.612572161642078,0.612738853503185,0.612422360248447,0.612099644128114,0.612136377854238,0.622809812042052,0.616485225505443,0.614947965941343,0.620157480314961,0.6144691512684,0,0,0,0,0,0,0,0,0,0.535395408163265,0.536908517350158,0.559262789958691,0.564247565190072,0.551917680074836,0.543930456380006,0.538782051282051,0.547919293820933,0.5528125,0.535453100158983,0,0,0,0,0,0,0,0,0,0,0,0.699778551091427,0.701269841269841,0.701360329009807,0.703446095478976,0.695053224796493,0.69712140175219,0.697629724535554,0.700699745547074,0.697339593114241,0.696866273658083,0.704668148618609,0,0,0,0,0,0,0,0,0,0
"10",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.54873080539016,0.552754435107376,0.540297582145071,0.547545059042884,0.548811013767209,0.536092097075296,0.539756782039289,0.547087980173482,0.543619993790748,0.545964474914304,0.555099463214399,0,0,0,0,0,0,0,0,0,0,0,0,0.678013741411618,0.695952306244117,0.683493341591824,0.682059282371295,0.683183648188294,0.682504719949654,0.624459542927733,0.540574282147316,0.53524161280394,0.684718331777155,0.679268670591881,0.6821875,0,0,0,0,0,0,0,0,0,0,0,0,0.600062932662052,0.609439341146658,0.605669291338583,0.605036855036855,0.605830164765526,0.603091190108192,0.611772072636193,0.603105590062112,0.607818802358052,0.608791208791209,0.605541718555417,0,0,0,0,0,0,0,0,0,0.53875236294896,0.534472049689441,0.561365059486537,0.565568676196395,0.553362122146823,0.545652173913043,0.536832121403731,0.54761161411177,0.549159925326696,0.535162409334595,0,0,0,0,0,0,0,0,0,0,0,0.696242500789391,0.703519152911866,0.702380952380952,0.7008069522036,0.692520775623269,0.693453304374806,0.692015209125475,0.694654088050314,0.691829760795278,0.697416974169742,0.704110448697835,0,0,0,0,0,0,0,0,0,0
