"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133"
"1",1,1,1,1,0.955590551181102,0.998089780324737,0.99234205488194,0.953555413196669,0.95506329113924,0.998447204968944,0.982747804265998,0.954834605597964,0,0,0,0,0,0,0,0,0,0,0,0,0.126359564939219,0.129134860050891,0.127814779575008,0.125676105631562,0.124720179085385,0.119974874371859,0.125435540069686,0.123149606299213,0.123257287705957,0.126530612244898,0.123318385650224,0,0,0,0,0,0,0,0,0,0,0,0,0.235126582278481,0.230351437699681,0.236716512885778,0.233259282767375,0.224605678233438,0.229413649471323,0.153238546603476,0.109810126582278,0.102908977166093,0.230671333121222,0.232712346068835,0.230915426037377,0,0,0,0,0,0,0,0,0,0,0,0,0.160828025477707,0.158583280153159,0.163665594855305,0.166145181476846,0.165152498377677,0.162298705399432,0.171300735059124,0.166403536469845,0.16766278703995,0.164112388250319,0.167194426852438,0,0,0,0,0,0,0,0,0,0.105701473414478,0.105878634639697,0.116449252306713,0.117105680736274,0.10877082678403,0.108226462308414,0.111324991979467,0.109177215189873,0.102857142857143,0.10275055327221,0,0,0,0,0,0,0,0,0,0,0,0.252003847386983,0.241623711340206,0.240948413969881,0.242078580481622,0.240705734089477,0.238140417457305,0.245313510019392,0.236959287531807,0.245283018867925,0.243894802755166,0.246566592143085,0,0,0,0,0,0,0,0,0,0
"2",1,1,1,1,0.957663782447466,0.996861268047709,0.99143944197844,0.956016336789193,0.955721858434674,0.99814068794546,0.982592477463475,0.955513784461153,0,0,0,0,0,0,0,0,0,0,0,0,0.124370277078086,0.127078757452149,0.126286248830683,0.123270440251572,0.120820189274448,0.119650109340831,0.123830318153462,0.122132672039678,0.120062695924765,0.123679303915475,0.123698327548122,0,0,0,0,0,0,0,0,0,0,0,0,0.235497021009721,0.235884567126725,0.23588143525741,0.234022556390977,0.230769230769231,0.235700817096166,0.14941103533788,0.104298356510746,0.101716068642746,0.230769230769231,0.231654228855721,0.231519345706197,0,0,0,0,0,0,0,0,0,0,0,0,0.159785691774346,0.153578214059531,0.162673392181589,0.163479333744602,0.1625,0.160197165742452,0.16870876531574,0.161969650046454,0.168778979907264,0.157678965625985,0.163233458177278,0,0,0,0,0,0,0,0,0,0.10282450015868,0.102315394242804,0.110483364720653,0.110106051154086,0.101431238332296,0.101214574898785,0.105229993698803,0.102853559109439,0.100125156445557,0.096105527638191,0,0,0,0,0,0,0,0,0,0,0,0.250550834120239,0.244186046511628,0.245824141191302,0.240188383045526,0.235807860262009,0.242452536570184,0.242115323351386,0.241920301223721,0.239925023430178,0.241930525668614,0.243472790185593,0,0,0,0,0,0,0,0,0,0
"3",1,1,1,1,0.954985933104095,0.997148288973384,0.991746031746032,0.952922590837283,0.95364238410596,0.99812734082397,0.982015503875969,0.953777494421422,0,0,0,0,0,0,0,0,0,0,0,0,0.130241423125794,0.130626377085301,0.130952380952381,0.125196602705253,0.126827717736809,0.122745966466308,0.127444794952681,0.12920298879203,0.124332810047096,0.128060263653484,0.125832012678288,0,0,0,0,0,0,0,0,0,0,0,0,0.22790404040404,0.23205817262093,0.230527638190955,0.229251487629189,0.223261615216713,0.225015913430936,0.15035725380553,0.106870229007634,0.101742377100187,0.228048010107391,0.229848866498741,0.224793912492074,0,0,0,0,0,0,0,0,0,0,0,0,0.161331220285261,0.158431622569334,0.165659777424483,0.164077066500932,0.165444692381256,0.162128325508607,0.169775529560544,0.163811896605419,0.167033658383139,0.160114140773621,0.1671875,0,0,0,0,0,0,0,0,0,0.106641123882503,0.106616494198808,0.116698292220114,0.116300940438871,0.109198998748436,0.106729264475743,0.112460063897764,0.109537299338999,0.107412060301508,0.101609340485958,0,0,0,0,0,0,0,0,0,0,0,0.250078839482813,0.243191893603547,0.245259165613148,0.240799492385787,0.241068654861758,0.241889763779528,0.242921492921493,0.240290495737291,0.240411599625819,0.241669261912177,0.243337563451777,0,0,0,0,0,0,0,0,0,0
"4",1,1,1,1,0.957831325301205,0.997110754414125,0.991997439180538,0.956507936507937,0.95788130185067,0.998426188227888,0.986132997163568,0.959144589849984,0,0,0,0,0,0,0,0,0,0,0,0,0.12810707456979,0.128164049983979,0.128124011388801,0.123476587556126,0.122924648786718,0.12128949888286,0.128489847715736,0.125904941768964,0.122222222222222,0.128391167192429,0.1252408477842,0,0,0,0,0,0,0,0,0,0,0,0,0.23938716884775,0.237699680511182,0.239619651347068,0.235876157037983,0.230356579362575,0.234294871794872,0.152681388012618,0.112667091024825,0.107799619530755,0.235219728106228,0.23447401774398,0.232911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0.159221442246331,0.159677419354839,0.163396590543583,0.162805259862242,0.164135702746365,0.16030293467971,0.170403587443946,0.164890282131661,0.168567807351077,0.159807073954984,0.166561314791403,0,0,0,0,0,0,0,0,0,0.103570279832744,0.105147520401758,0.112805846838259,0.113183686373696,0.104818523153942,0.103729238483234,0.107909061799552,0.104658583280153,0.103131920278393,0.0991709183673469,0,0,0,0,0,0,0,0,0,0,0,0.253963221306278,0.244372990353698,0.24672,0.243338683788122,0.246071653048397,0.244936708860759,0.244805194805195,0.246454459502049,0.244032663316583,0.245070422535211,0.248799231508165,0,0,0,0,0,0,0,0,0,0
"5",0.955590551181102,0.957663782447466,0.954985933104095,0.957831325301205,1,0.959761081420937,0.960264900662252,1,1,0.954335081764887,0.962640099626401,0.98968105065666,0,0,0,0,0,0,0,0,0,0,0,0,0.130544196288141,0.131075572279712,0.131857855361596,0.129408060453401,0.128012519561815,0.124412409902852,0.12962962962963,0.129480840543881,0.12750626566416,0.131587153102588,0.126903553299492,0,0,0,0,0,0,0,0,0,0,0,0,0.232339089481947,0.23525721455458,0.235073460456393,0.226320725226633,0.224852071005917,0.225110970196576,0.157976412166356,0.109893550407013,0.107687519452225,0.227272727272727,0.23016619629978,0.226242920075519,0,0,0,0,0,0,0,0,0,0,0,0,0.156998738965952,0.155583837098314,0.159661229611041,0.160758706467662,0.161877394636015,0.159528243327126,0.164772727272727,0.162999690114658,0.16438781852082,0.156962025316456,0.163009404388715,0,0,0,0,0,0,0,0,0,0.107755880483153,0.108870967741935,0.118425196850394,0.117591721542803,0.112007446478436,0.108580343213729,0.111005991800694,0.112047440699126,0.10748679714197,0.1024115252114,0,0,0,0,0,0,0,0,0,0,0,0.260338345864662,0.253387960920265,0.25766677205185,0.254396984924623,0.251400124455507,0.25,0.253346080305927,0.25211399937363,0.252182044887781,0.252235584335492,0.25324881141046,0,0,0,0,0,0,0,0,0,0
"6",0.998089780324737,0.996861268047709,0.997148288973384,0.997110754414125,0.959761081420937,1,0.995511381853158,0.955399808856324,0.958399491902191,0.9990625,0.984752223634053,0.9617102744097,0,0,0,0,0,0,0,0,0,0,0,0,0.132990684227433,0.133717210492642,0.132913385826772,0.125878594249201,0.127570694087404,0.124050632911392,0.126282051282051,0.127518891687657,0.1262352566146,0.131637519872814,0.13030888030888,0,0,0,0,0,0,0,0,0,0,0,0,0.23488,0.23968,0.233947870311507,0.233766233766234,0.232859399684044,0.229313662604233,0.157395701643489,0.111146295123496,0.106851037083595,0.232941923198984,0.230256898192198,0.226734889670611,0,0,0,0,0,0,0,0,0,0,0,0,0.164326738991704,0.160115979381443,0.167310167310167,0.16870876531574,0.1689453125,0.163060520539354,0.172248803827751,0.169640062597809,0.171591992373689,0.165231259968102,0.170483460559796,0,0,0,0,0,0,0,0,0,0.107707191228636,0.107628996517885,0.11510333863275,0.113320707070707,0.108483128350678,0.104749921358918,0.107568438003221,0.106267896913777,0.102588383838384,0.100767754318618,0,0,0,0,0,0,0,0,0,0,0,0.256451099076139,0.252399232245681,0.250642673521851,0.253172588832487,0.24873417721519,0.24968394437421,0.253644314868805,0.250872185220425,0.249762883338603,0.252716547656007,0.253184713375796,0,0,0,0,0,0,0,0,0,0
"7",0.99234205488194,0.99143944197844,0.991746031746032,0.991997439180538,0.960264900662252,0.995511381853158,1,0.959948734380006,0.958559132929551,0.993692841374961,0.994319974755443,0.96906887755102,0,0,0,0,0,0,0,0,0,0,0,0,0.12363869314542,0.126756066411239,0.125278219395866,0.121462639109698,0.120980579433301,0.117777777777778,0.12496045555204,0.122745966466308,0.120485778203899,0.124174787802578,0.120695204377213,0,0,0,0,0,0,0,0,0,0,0,0,0.232889733840304,0.231112527892891,0.236133122028526,0.230866941886313,0.228025477707006,0.224430907342097,0.154720555730976,0.10453522032808,0.101102362204724,0.228562320688556,0.227964489537096,0.228980891719745,0,0,0,0,0,0,0,0,0,0,0,0,0.160742875440282,0.159397049390635,0.161518661518662,0.162797992471769,0.165744057310322,0.162923125593167,0.168,0.164305949008499,0.166456494325347,0.159252095422308,0.165341812400636,0,0,0,0,0,0,0,0,0,0.108177720540889,0.10801393728223,0.112815596037073,0.116751269035533,0.106295476115153,0.106094095358383,0.107736572890026,0.111429481056988,0.104015175466329,0.101754385964912,0,0,0,0,0,0,0,0,0,0,0,0.254795396419437,0.246016571064372,0.246544519447123,0.245192307692308,0.244486452425961,0.243320610687023,0.246113989637306,0.243157224697645,0.24739336492891,0.24626400996264,0.245179948586118,0,0,0,0,0,0,0,0,0,0
"8",0.953555413196669,0.956016336789193,0.952922590837283,0.956507936507937,1,0.955399808856324,0.959948734380006,1,1,0.953241895261845,0.967681204894886,0.989854153455929,0,0,0,0,0,0,0,0,0,0,0,0,0.126943827356395,0.12714013950539,0.125314070351759,0.124050632911392,0.122488038277512,0.120618882222924,0.126228988265144,0.124378109452736,0.121866074262139,0.125902668759812,0.123727735368957,0,0,0,0,0,0,0,0,0,0,0,0,0.233217774976363,0.230916030534351,0.233249051833123,0.228185812931576,0.223337515683814,0.226820660891883,0.156683480453972,0.113243158225857,0.104917005950517,0.227057710501419,0.228805546801135,0.226856240126382,0,0,0,0,0,0,0,0,0,0,0,0,0.160395408163265,0.159744408945687,0.165495207667732,0.164336750543647,0.166935744268647,0.161158325464274,0.172446706967865,0.166875784190715,0.171618204804046,0.161982949163246,0.16928391959799,0,0,0,0,0,0,0,0,0,0.111678366305041,0.108920187793427,0.116891256659354,0.117165354330709,0.111805121798876,0.111249610470552,0.115360101975781,0.114484503478811,0.106443461781428,0.106687898089172,0,0,0,0,0,0,0,0,0,0,0,0.262907823883434,0.253333333333333,0.255258126195029,0.254510921177588,0.254131587153103,0.252359974826935,0.253132026983617,0.251352211263124,0.252591894439208,0.254300907100407,0.255082592121982,0,0,0,0,0,0,0,0,0,0
"9",0.95506329113924,0.955721858434674,0.95364238410596,0.95788130185067,1,0.958399491902191,0.958559132929551,1,1,0.95552099533437,0.966875,0.991057170233152,0,0,0,0,0,0,0,0,0,0,0,0,0.126069052898321,0.125752296484004,0.129478315524827,0.121843434343434,0.123743718592965,0.120050282840981,0.119974675530231,0.123824451410658,0.12162591298825,0.126769424347279,0.123531279771356,0,0,0,0,0,0,0,0,0,0,0,0,0.22747461928934,0.227763659466328,0.226307448494453,0.226813880126183,0.219169528566968,0.220907928388747,0.146151449049548,0.105446485117163,0.101860611794387,0.223273415326395,0.224489795918367,0.219846841097639,0,0,0,0,0,0,0,0,0,0,0,0,0.15272033089405,0.147209749839641,0.159872611464968,0.152484472049689,0.15852474927208,0.153268689396309,0.165020707231602,0.156454121306376,0.159255755282245,0.153700787401575,0.160977137488256,0,0,0,0,0,0,0,0,0,0.104591836734694,0.104731861198738,0.111852557991738,0.11153000314169,0.105706267539757,0.10369450481217,0.106089743589744,0.10687263556116,0.10375,0.0982511923688394,0,0,0,0,0,0,0,0,0,0,0,0.254982600442898,0.246349206349206,0.249604555520405,0.248498261144483,0.244520976831559,0.244367959949937,0.245675848814862,0.245865139949109,0.246635367762128,0.248526217809494,0.248015242934265,0,0,0,0,0,0,0,0,0,0
"10",0.998447204968944,0.99814068794546,0.99812734082397,0.998426188227888,0.954335081764887,0.9990625,0.993692841374961,0.953241895261845,0.95552099533437,1,0.985448916408669,0.957627118644068,0,0,0,0,0,0,0,0,0,0,0,0,0.124725791287997,0.12729536258948,0.128332300061996,0.120882535736482,0.120463078848561,0.117610454262601,0.123479887745557,0.122057001239157,0.118907171685812,0.12589591773138,0.120618882222924,0,0,0,0,0,0,0,0,0,0,0,0,0.233291692692067,0.231879510511453,0.231340972437287,0.231201248049922,0.227314958191391,0.225928256765261,0.150401482396541,0.110486891385768,0.104339796860572,0.228446934329287,0.230244809420514,0.225625,0,0,0,0,0,0,0,0,0,0,0,0,0.161736941472624,0.157427937915743,0.162834645669291,0.164004914004914,0.166349809885932,0.163214837712519,0.170006261740764,0.166459627329193,0.167235494880546,0.162323390894819,0.169053549190536,0,0,0,0,0,0,0,0,0,0.109010712035287,0.108074534161491,0.116155291170946,0.112492231199503,0.107958050586058,0.105590062111801,0.109389819791337,0.108648142366531,0.10360920970753,0.100599180069379,0,0,0,0,0,0,0,0,0,0,0,0.247868645405747,0.245717844908128,0.246867167919799,0.239913097454997,0.240381655894121,0.239528389699038,0.242712294043093,0.238050314465409,0.237030133581858,0.244464944649446,0.242547850643238,0,0,0,0,0,0,0,0,0,0
